Ref_number,Sample_number,Volcanic_zone,System,Eruption,Location,Phase,Phase_number,Point_number,Core_rim,Profile_distance,Pheno_xeno_nod_gm,Texture,Inclusion,Hostref,Machine,Lab,Analyst,Comment,Point,Date,Notes,SiO2,TiO2,Al203,Cr2O3,V2O3,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,NiO,SO2,F,Cl,Total,SiO2_err,TiO2_err,Al2O3_err,Cr2O3_err,V2O3_err,Fe2O3_err,FeO_err,MnO_err,MgO_err,CaO_err,Na2O_err,K2O_err,P2O5_err,NiO_err,SO2_err,F_err,Cl_err,SiO2_dl,TiO2_dl,Al203_dl,Cr2O3_dl,V2O3_dl,Fe2O3_dl,FeO_dl,MnO_dl,MgO_dl,CaO_dl,Na2O_dl,K2O_dl,P2O5_dl,NiO_dl,SO2_dl,F_dl,Cl_dl,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol6,18,31/10/2013,0.0000,39.2569,0.0344,0.0432,0.0083,0.0000,0.0000,17.6005,0.2770,42.0301,0.2703,0.0000,0.0000,0.0000,0.1390,0.0000,0.0000,0.0000,99.6596,0.4524,0.0223,0.0038,0.0255,0.0000,0.0000,0.7659,0.0247,0.6676,0.0109,0.0000,0.0000,0.0000,0.0144,0.0000,0.0000,0.0000,245.0000,259.0000,42.0000,303.0000,0.0000,0.0000,1080.0000,208.0000,431.0000,66.0000,0.0000,0.0000,0.0000,147.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol7,19,31/10/2013,0.0000,39.2229,0.0145,0.0452,0.0263,0.0000,0.0000,17.1059,0.2649,42.1267,0.2721,0.0000,0.0000,0.0000,0.1110,0.0000,0.0000,0.0000,99.1896,0.4521,0.0219,0.0036,0.0252,0.0000,0.0000,0.7474,0.0234,0.6690,0.0107,0.0000,0.0000,0.0000,0.0133,0.0000,0.0000,0.0000,247.0000,259.0000,40.0000,291.0000,0.0000,0.0000,1038.0000,198.0000,432.0000,63.0000,0.0000,0.0000,0.0000,141.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol7,20,31/10/2013,0.0000,39.7649,0.0133,0.0500,0.0230,0.0000,0.0000,16.9523,0.2582,42.3117,0.2710,0.0000,0.0000,0.0000,0.1061,0.0000,0.0000,0.0000,99.7504,0.4582,0.0221,0.0038,0.0254,0.0000,0.0000,0.7419,0.0241,0.6717,0.0109,0.0000,0.0000,0.0000,0.0137,0.0000,0.0000,0.0000,248.0000,262.0000,41.0000,296.0000,0.0000,0.0000,1068.0000,210.0000,435.0000,65.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol7,21,31/10/2013,0.0000,39.5561,0.0168,0.0438,0.0000,0.0000,0.0000,16.7884,0.2617,42.9479,0.2739,0.0000,0.0000,0.0000,0.1257,0.0000,0.0000,0.0000,100.0143,0.4559,0.0223,0.0038,0.0265,0.0000,0.0000,0.7359,0.0242,0.6815,0.0110,0.0000,0.0000,0.0000,0.0141,0.0000,0.0000,0.0000,247.0000,264.0000,42.0000,320.0000,0.0000,0.0000,971.0000,210.0000,438.0000,64.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol8,22,31/10/2013,0.0000,39.3009,0.0229,0.0505,0.0002,0.0000,0.0000,18.0926,0.2792,41.7728,0.2733,0.0000,0.0000,0.0000,0.1414,0.0000,0.0000,0.0000,99.9338,0.4531,0.0225,0.0038,0.0265,0.0000,0.0000,0.7853,0.0248,0.6643,0.0109,0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,249.0000,265.0000,41.0000,320.0000,0.0000,0.0000,1036.0000,210.0000,435.0000,65.0000,0.0000,0.0000,0.0000,148.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol8,23,31/10/2013,0.0000,39.0376,0.0241,0.0496,0.0134,0.0000,0.0000,18.0412,0.2803,41.7906,0.2737,0.0000,0.0000,0.0000,0.1504,0.0000,0.0000,0.0000,99.6608,0.4501,0.0224,0.0038,0.0262,0.0000,0.0000,0.7828,0.0249,0.6645,0.0110,0.0000,0.0000,0.0000,0.0146,0.0000,0.0000,0.0000,249.0000,263.0000,41.0000,309.0000,0.0000,0.0000,1008.0000,210.0000,441.0000,66.0000,0.0000,0.0000,0.0000,147.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol8,24,31/10/2013,0.0000,39.1047,0.0229,0.0481,0.0344,0.0000,0.0000,17.8435,0.2858,41.6467,0.2818,0.0000,0.0000,0.0000,0.1480,0.0000,0.0000,0.0000,99.4159,0.4503,0.0222,0.0038,0.0252,0.0000,0.0000,0.7700,0.0248,0.6603,0.0111,0.0000,0.0000,0.0000,0.0146,0.0000,0.0000,0.0000,238.0000,260.0000,41.0000,288.0000,0.0000,0.0000,1038.0000,206.0000,419.0000,64.0000,0.0000,0.0000,0.0000,148.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol9,25,31/10/2013,0.0000,39.1664,0.0070,0.0469,0.0193,0.0000,0.0000,17.6106,0.2686,41.8664,0.2608,0.0000,0.0000,0.0000,0.1540,0.0000,0.0000,0.0000,99.4001,0.4515,0.0223,0.0038,0.0265,0.0000,0.0000,0.7677,0.0248,0.6656,0.0107,0.0000,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,249.0000,266.0000,41.0000,310.0000,0.0000,0.0000,1088.0000,215.0000,434.0000,65.0000,0.0000,0.0000,0.0000,148.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol9,26,31/10/2013,0.0000,39.3580,0.0321,0.0475,0.0000,0.0000,0.0000,17.3538,0.2770,41.7757,0.2645,0.0000,0.0000,0.0000,0.1463,0.0000,0.0000,0.0000,99.2549,0.4532,0.0218,0.0038,0.0249,0.0000,0.0000,0.7510,0.0247,0.6621,0.0108,0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,241.0000,253.0000,42.0000,302.0000,0.0000,0.0000,947.0000,209.0000,418.0000,65.0000,0.0000,0.0000,0.0000,147.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol9,27,31/10/2013,0.0000,39.1681,0.0140,0.0435,0.0000,0.0000,0.0000,17.6253,0.2964,42.1361,0.2624,0.0000,0.0000,0.0000,0.1544,0.0000,0.0000,0.0000,99.7000,0.4515,0.0230,0.0038,0.0263,0.0000,0.0000,0.7679,0.0248,0.6696,0.0107,0.0000,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,250.0000,273.0000,42.0000,324.0000,0.0000,0.0000,1061.0000,200.0000,433.0000,64.0000,0.0000,0.0000,0.0000,148.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol10,28,31/10/2013,0.0000,39.3712,0.0286,0.0457,0.0182,0.0000,0.0000,17.4827,0.2576,41.8161,0.2757,0.0000,0.0000,0.0000,0.1656,0.0000,0.0000,0.0000,99.4614,0.4538,0.0225,0.0038,0.0257,0.0000,0.0000,0.7626,0.0242,0.6648,0.0110,0.0000,0.0000,0.0000,0.0150,0.0000,0.0000,0.0000,249.0000,263.0000,42.0000,302.0000,0.0000,0.0000,1055.0000,212.0000,439.0000,64.0000,0.0000,0.0000,0.0000,147.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol10,29,31/10/2013,0.0000,38.7132,0.0130,0.0525,0.0256,0.0000,0.0000,17.4693,0.2585,41.7666,0.2615,0.0000,0.0000,0.0000,0.1650,0.0000,0.0000,0.0000,98.7252,0.4400,0.0127,0.0038,0.0147,0.0000,0.0000,0.6850,0.0243,0.6395,0.0107,0.0000,0.0000,0.0000,0.0150,0.0000,0.0000,0.0000,139.0000,150.0000,41.0000,170.0000,0.0000,0.0000,578.0000,213.0000,246.0000,65.0000,0.0000,0.0000,0.0000,147.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol10,30,31/10/2013,0.0000,39.1628,0.0334,0.0488,0.0187,0.0000,0.0000,17.5326,0.2688,42.1509,0.2710,0.0000,0.0000,0.0000,0.1742,0.0000,0.0000,0.0000,99.6611,0.4510,0.0219,0.0037,0.0252,0.0000,0.0000,0.7579,0.0238,0.6678,0.0107,0.0000,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,241.0000,255.0000,40.0000,295.0000,0.0000,0.0000,970.0000,203.0000,416.0000,63.0000,0.0000,0.0000,0.0000,142.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol11,31,31/10/2013,0.0000,39.4803,0.0272,0.0459,0.0158,0.0000,0.0000,17.0162,0.2513,42.5956,0.2607,0.0000,0.0000,0.0000,0.1516,0.0000,0.0000,0.0000,99.8445,0.4550,0.0224,0.0038,0.0257,0.0000,0.0000,0.7433,0.0240,0.6760,0.0107,0.0000,0.0000,0.0000,0.0147,0.0000,0.0000,0.0000,246.0000,262.0000,41.0000,302.0000,0.0000,0.0000,965.0000,211.0000,440.0000,65.0000,0.0000,0.0000,0.0000,148.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol11,32,31/10/2013,0.0000,39.4818,0.0050,0.0486,0.0000,0.0000,0.0000,16.8441,0.2667,42.2468,0.2693,0.0000,0.0000,0.0000,0.1538,0.0000,0.0000,0.0000,99.3160,0.4550,0.0226,0.0038,0.0260,0.0000,0.0000,0.7370,0.0243,0.6707,0.0109,0.0000,0.0000,0.0000,0.0147,0.0000,0.0000,0.0000,245.0000,270.0000,41.0000,317.0000,0.0000,0.0000,994.0000,209.0000,435.0000,65.0000,0.0000,0.0000,0.0000,147.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol11,33,31/10/2013,0.0000,39.5294,0.0253,0.0472,0.0085,0.0000,0.0000,16.7864,0.2606,42.3844,0.2590,0.0000,0.0000,0.0000,0.1462,0.0000,0.0000,0.0000,99.4470,0.4551,0.0221,0.0038,0.0256,0.0000,0.0000,0.7303,0.0241,0.6712,0.0106,0.0000,0.0000,0.0000,0.0147,0.0000,0.0000,0.0000,240.0000,259.0000,42.0000,304.0000,0.0000,0.0000,980.0000,208.0000,426.0000,65.0000,0.0000,0.0000,0.0000,149.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol12,34,31/10/2013,0.0000,39.3981,0.0727,3.1313,0.0137,0.0000,0.0000,17.4173,0.2670,40.6157,2.3048,0.0000,0.0000,0.0000,0.1355,0.0000,0.0000,0.0000,103.3560,0.4536,0.0237,0.0360,0.0249,0.0000,0.0000,0.7534,0.0239,0.6444,0.0646,0.0000,0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,241.0000,266.0000,44.0000,294.0000,0.0000,0.0000,1014.0000,205.0000,418.0000,70.0000,0.0000,0.0000,0.0000,143.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol12,35,31/10/2013,0.0000,39.4841,0.0109,0.0453,0.0309,0.0000,0.0000,17.4717,0.2930,42.0959,0.2674,0.0000,0.0000,0.0000,0.1649,0.0000,0.0000,0.0000,99.8640,0.4550,0.0225,0.0038,0.0261,0.0000,0.0000,0.7601,0.0250,0.6685,0.0108,0.0000,0.0000,0.0000,0.0149,0.0000,0.0000,0.0000,247.0000,268.0000,42.0000,300.0000,0.0000,0.0000,992.0000,205.0000,4.0000,65.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,
-1,CHRG10_5A,Snaefellsness,Snaefellsness,Hreggnasi,Hreggnasi,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,CHRG10_5A_ol12,36,31/10/2013,0.0000,39.2304,0.0301,0.0506,0.0213,0.0000,0.0000,17.3243,0.2855,42.0151,0.2615,0.0000,0.0000,0.0000,0.1669,0.0000,0.0000,0.0000,99.3857,0.4517,0.0224,0.0038,0.0252,0.0000,0.0000,0.7502,0.0248,0.6657,0.0107,0.0000,0.0000,0.0000,0.0150,0.0000,0.0000,0.0000,240.0000,261.0000,41.0000,295.0000,0.0000,0.0000,1008.0000,206.0000,423.0000,65.0000,0.0000,0.0000,0.0000,147.0000,0.0000,0.0000,0.0000,
