Ref_number	Sample_number	Volcanic_zone	System	Eruption	Location	Phase	Phase_number	Point_number	Core_rim	Profile_distance	Pheno_xeno_nod_gm	Texture	Inclusion	Hostref	Machine	Lab	Analyst	Comment		Point	Date	Notes		SiO2	TiO2	Al203	Cr2O3	V2O3	Fe2O3	FeO	MnO	MgO	CaO	Na2O	K2O	P2O5	NiO	SO2	F	Cl	Total	SiO2_err	TiO2_err	Al2O3_err	Cr2O3_err	V2O3_err	Fe2O3_err	FeO_err	MnO_err	MgO_err	CaO_err	Na2O_err	K2O_err	P2O5_err	NiO_err	SO2_err	F_err	Cl_err	SiO2_dl	TiO2_dl	Al203_dl	Cr2O3_dl	V2O3_dl	Fe2O3_dl	FeO_dl	MnO_dl	MgO_dl	CaO_dl	Na2O_dl	K2O_dl	P2O5_dl	NiO_dl	SO2_dl	F_dl	Cl_dl
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol14		45	03/11/2013	14:58:57	0	39.2156	0.0078	0.051	0	0	0	16.7523	0.2626	42.5364	0.2621	0	0	0	0.1485	0	0	0	99.2363	0.4521	0.0228	0.0037	0.0258	0	0	0.7351	0.0241	0.6755	0.0106	0	0	0	0.0145	0	0	0	251	273	40	320	0	0	1008	209	434	64	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol15		46	03/11/2013	15:05:44	0	39.1304	0.0027	0.0472	0.0237	0	0	17.3521	0.2724	41.9002	0.2464	0	0	0	0.1651	0	0	0	99.1401	0.4505	0.0221	0.0037	0.0253	0	0	0.7506	0.0245	0.6638	0.0103	0	0	0	0.0148	0	0	0	240	265	41	295	0	0	964	210	418	65	0	0	0	1	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol15		47	03/11/2013	15:12:31	0	39.0351	0.0114	0.0455	0.0023	0	0	17.6743	0.2807	42.0813	0.2551	0	0	0	0.1522	0	0	0	99.5377	0.4495	0.0219	0.0037	0.0243	0	0	0.7629	0.0249	0.6667	0.0105	0	0	0	0.0146	0	0	0	241	260	41	292	0	0	990	211	434	65	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol15		48	03/11/2013	15:19:18	0	39.1415	0.0422	0.0469	0.0156	0	0	17.4227	0.2958	42.0253	0.2526	0	0	0	0.1541	0	0	0	99.3965	0.4507	0.0219	0.0038	0.0242	0	0	0.754	0.0249	0.6659	0.0105	0	0	0	0.0148	0	0	0	243	252	41	284	0	0	1003	202	427	66	0	0	0	1	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol16		49	03/11/2013	15:26:05	0	39.1836	0.0224	0.0448	0.0224	0	0	17.7887	0.2861	42.1713	0.2531	0	0	0	0.1505	0	0	0	99.9228	0.4512	0.022	0.0038	0.0248	0	0	0.7674	0.0246	0.6681	0.0104	0	0	0	0.0145	0	0	0	241	258	41	288	0	0	977	204	416	64	0	0	0	145	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol16		50	03/11/2013	15:32:54	0	39.2457	0.0256	0.0488	0	0	0	17.9023	0.2618	42.0964	0.2545	0	0	0	0.1492	0	0	0	99.9843	0.4525	0.0223	0.0038	0.0259	0	0	0.7786	0.0245	0.6692	0.0105	0	0	0	0.0148	0	0	0	249	261	41	315	0	0	1055	214	435	65	0	0	0	1	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol16		51	03/11/2013	15:39:43	0	39.2947	0.0263	0.046	0	0	0	17.5536	0.2986	41.9199	0.2628	0	0	0	0.1587	0	0	0	99.5606	0.4524	0.0221	0.0038	0.0255	0	0	0.7583	0.0252	0.6642	0.0107	0	0	0	0.0148	0	0	0	240	259	41	309	0	0	989	204	427	65	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol17		52	03/11/2013	15:46:29	0	38.4609	0.0481	0.0453	0.0155	0	0	20.0966	0.2923	40.1434	0.2679	0	0	0	0.1397	0	0	0	99.5097	0.4434	0.0229	0.0037	0.0261	0	0	0.8579	0.0248	0.6397	0.0107	0	0	0	0.0143	0	0	0	245	261	41	308	0	0	1037	205	429	64	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol17		53	03/11/2013	15:53:22	0	38.7311	0.0422	0.047	0.0295	0	0	19.7558	0.298	40.0861	0.2805	0	0	0	0.1468	0	0	0	99.4171	0.4466	0.0226	0.0037	0.0258	0	0	0.8472	0.0251	0.6394	0.0111	0	0	0	0.0144	0	0	0	248	260	41	297	0	0	1055	205	435	64	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol17		54	03/11/2013	16:00:10	0	38.9556	0.0068	0.0439	0.0079	0	0	19.9491	0.2753	40.116	0.277	0	0	0	0.1388	0	0	0	99.7703	0.4486	0.0215	0.0037	0.0244	0	0	0.8482	0.0248	0.6376	0.011	0	0	0	0.0144	0	0	0	240	257	41	291	0	0	1118	213	420	65	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol18		55	03/11/2013	16:07:00	0	39.1342	0.0143	0.0446	0.0156	0	0	17.7482	0.2754	42.1429	0.2648	0	0	0	0.1492	0	0	0	99.7892	0.4512	0.0228	0.0037	0.0258	0	0	0.7725	0.0244	0.6698	0.0106	0	0	0	0.0145	0	0	0	249	270	41	303	0	0	1033	207	437	63	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol18		56	03/11/2013	16:13:51	0	38.993	0.0073	0.0484	0.0317	0	0	17.5938	0.2667	42.0793	0.2707	0	0	0	0.1578	0	0	0	99.4487	0.4491	0.0219	0.0038	0.0251	0	0	0.7606	0.0241	0.6668	0.0109	0	0	0	0.0148	0	0	0	242	262	41	288	0	0	1018	205	422	65	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol18		57	03/11/2013	16:20:39	0	39.2563	0.0155	0.0514	0.0187	0	0	17.6749	0.2805	42.0619	0.2626	0	0	0	0.1504	0	0	0	99.7722	0.452	0.0215	0.0038	0.0257	0	0	0.764	0.0251	0.6666	0.0107	0	0	0	0.0147	0	0	0	242	255	41	301	0	0	1021	213	422	65	0	0	0	148	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol19		58	03/11/2013	16:27:25	0	38.9727	0.0337	0.0446	0.0294	0	0	17.697	0.2921	42.0403	0.2545	0	0	0	0.1606	0	0	0	99.5249	0.4492	0.0225	0.0038	0.0263	0	0	0.7688	0.0248	0.6678	0.0105	0	0	0	0.0148	0	0	0	244	261	41	303	0	0	1013	203	437	65	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol19		59	03/11/2013	16:34:17	0	38.9781	0.0287	0.0481	0	0	0	17.3855	0.2664	42.0078	0.2651	0	0	0	0.1501	0	0	0	99.1297	0.4489	0.0222	0.0038	0.0248	0	0	0.7527	0.0245	0.6656	0.0107	0	0	0	0.0146	0	0	0	240	260	41	301	0	0	1010	211	418	64	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol19		60	03/11/2013	16:41:03	0	39.0555	0.0229	0.0484	0	0	0	17.8201	0.2795	41.8487	0.2607	0	0	0	0.1467	0	0	0	99.4824	0.4497	0.022	0.0038	0.0255	0	0	0.7688	0.0249	0.6633	0.0107	0	0	0	0.0146	0	0	0	242	258	41	308	0	0	1035	210	428	65	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol20		61	03/11/2013	16:47:51	0	38.9113	0.0187	0.0433	0.0214	0	0	18.8077	0.2787	41.0316	0.2626	0	0	0	0.1344	0	0	0	99.5097	0.4481	0.0218	0.0038	0.0262	0	0	0.8059	0.0248	0.6514	0.0107	0	0	0	0.0144	0	0	0	240	257	41	307	0	0	1033	211	426	65	0	0	0	148	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol20		62	03/11/2013	16:54:38	0	38.9089	0.0263	0.045	0.0083	0	0	18.7912	0.2915	40.9047	0.277	0	0	0	0.1267	0	0	0	99.3796	0.4486	0.0225	0.0038	0.0258	0	0	0.8109	0.0251	0.6513	0.0111	0	0	0	0.0143	0	0	0	248	263	42	308	0	0	1061	207	435	65	0	0	0	149	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol20		63	03/11/2013	17:01:26	0	39.1216	0.0131	0.0471	0.0265	0	0	18.8935	0.2843	40.9777	0.2707	0	0	0	0.1313	0	0	0	99.7658	0.4509	0.0223	0.0037	0.0256	0	0	0.8134	0.0247	0.652	0.0109	0	0	0	0.0142	0	0	0	246	265	41	297	0	0	1034	207	435	65	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol21		64	03/11/2013	17:08:19	0	39.0194	0.0227	0.0436	0.0039	0	0	17.6714	0.2827	42.1128	0.2647	0	0	0	0.1225	0	0	0	99.5439	0.4493	0.0218	0.0038	0.0245	0	0	0.7632	0.0247	0.6672	0.0108	0	0	0	0.0141	0	0	0	240	256	42	293	0	0	1014	206	432	66	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol21		65	03/11/2013	17:15:02	0	39.1346	0.0199	0.0482	0.0241	0	0	17.7697	0.2787	42.03	0.2638	0	0	0	0.1212	0	0	0	99.6901	0.4512	0.0222	0.0037	0.0268	0	0	0.7726	0.0244	0.668	0.0107	0	0	0	0.0139	0	0	0	247	262	41	312	0	0	992	205	428	0	0	0	0	145	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol21		66	03/11/2013	17:21:50	0	38.8534	0.0142	0.0473	0	0	0	17.5593	0.2832	41.9183	0.2664	0	0	0	0.1246	0	0	0	99.0668	0.4479	0.0225	0.0038	0.0264	0	0	0.7638	0.0247	0.666	0.0108	0	0	0	0.014	0	0	0	244	2	41	324	0	0	1009	207	438	64	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol24		67	03/11/2013	17:28:40	0	39.2272	0.0278	0.0484	0.0126	0	0	17.4244	0.2776	42.1446	0.2748	0	0	0	0.1489	0	0	0	99.5861	0.4516	0.0217	0.0037	0.0254	0	0	0.7538	0.0245	0.6675	0.011	0	0	0	0.0147	0	0	0	239	253	41	300	0	0	1012	205	423	65	0	0	0	149	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol24		68	03/11/2013	17:35:27	0	39.2918	0.0084	0.0457	0.0084	0	0	17.4282	0.2819	42.109	0.2703	0	0	0	0.1534	0	0	0	99.597	0.4524	0.0221	0.0038	0.0253	0	0	0.754	0.0248	0.6672	0.0109	0	0	0	0.0147	0	0	0	241	264	42	301	0	0	960	208	431	65	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol24		69	03/11/2013	17:42:13	0	39.5277	0.014	0.052	0.0232	0	0	17.2424	0.2622	42.0964	0.275	0	0	0	0.1522	0	0	0	99.6452	0.4555	0.0226	0.0037	0.0256	0	0	0.7524	0.0243	0.6686	0.0109	0	0	0	0.0145	0	0	0	246	267	40	297	0	0	1033	212	433	64	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol25		70	03/11/2013	17:49:08	0	39.2652	0.0196	0.048	0.0312	0	0	17.9852	0.2994	41.7306	0.2673	0	0	0	0.1245	0	0	0	99.7711	0.4525	0.022	0.0038	0.0249	0	0	0.7803	0.0253	0.6632	0.0108	0	0	0	0.0142	0	0	0	245	260	41	286	0	0	1072	206	438	65	0	0	0	149	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol25		71	03/11/2013	17:56:01	0	39.0787	0.0369	0.0443	0.0087	0	0	17.9846	0.2937	41.6948	0.2569	0	0	0	0.1311	0	0	0	99.5297	0.45	0.0218	0.0037	0.025	0	0	0.775	0.0248	0.661	0.0106	0	0	0	0.0143	0	0	0	241	251	41	297	0	0	1013	202	418	66	0	0	0	148	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol25		72	03/11/2013	18:02:47	0	39.0836	0.0207	0.0462	0.0253	0	0	17.7543	0.2871	41.5392	0.259	0	0	0	0.1315	0	0	0	99.147	0.4501	0.022	0.0038	0.0252	0	0	0.7665	0.0248	0.6587	0.0106	0	0	0	0.0142	0	0	0	241	258	41	293	0	0	1004	206	420	65	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol26		73	03/11/2013	18:09:36	0	39.0037	0.0247	0.044	0.007	0	0	17.6527	0.2676	41.3787	0.2631	0	0	0	0.1362	0	0	0	98.7776	0.4491	0.0222	0.0038	0.0248	0	0	0.7621	0.024	0.6562	0.0107	0	0	0	0.0144	0	0	0	240	260	41	296	0	0	978	202	421	64	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol26		74	03/11/2013	18:16:22	0	39.1769	0.0062	0.042	0.0248	0	0	18.172	0.2688	41.3982	0.2568	0	0	0	0.1306	0	0	0	99.4762	0.4516	0.0225	0.0038	0.0262	0	0	0.7878	0.0244	0.6586	0.0106	0	0	0	0.0143	0	0	0	247	269	42	304	0	0	1022	209	441	66	0	0	0	148	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol26		75	03/11/2013	18:23:10	0	39.0752	0.0133	0.0499	0	0	0	18.1921	0.2746	41.5785	0.2643	0	0	0	0.1312	0	0	0	99.5791	0.4505	0.0228	0.0038	0.0261	0	0	0.7898	0.0247	0.6614	0.0107	0	0	0	0.0143	0	0	0	247	270	41	316	0	0	1132	210	431	64	0	0	0	149	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol27		76	03/11/2013	18:29:58	0	39.1881	0.0184	0.0463	0.0253	0	0	16.8627	0.2542	42.7037	0.2668	0	0	0	0.1414	0	0	0	99.5068	0.4517	0.0221	0.0038	0.0263	0	0	0.7384	0.0239	0.6775	0.0109	0	0	0	0.0145	0	0	0	248	260	41	306	0	0	1070	209	432	66	0	0	0	148	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol27		77	03/11/2013	18:36:49	0	39.6513	0.0188	0.0486	0.0149	0	0	17.0168	0.2669	42.3089	0.281	0	0	0	0.1455	0	0	0	99.7528	0.4564	0.0221	0.0038	0.0253	0	0	0.7388	0.0242	0.67	0.0111	0	0	0	0.0145	0	0	0	238	260	41	299	0	0	983	207	416	64	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol27		78	03/11/2013	18:43:36	0	39.2207	0.0241	0.0455	0.0131	0	0	17.6077	0.2717	42.0062	0.2611	0	0	0	0.1529	0	0	0	99.6031	0.4521	0.0222	0.0038	0.0269	0	0	0.7666	0.0247	0.6676	0.0106	0	0	0	0.0147	0	0	0	249	260	41	318	0	0	994	213	437	64	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol28		79	03/11/2013	18:50:23	0	39.1698	0.0056	0.0526	0.0282	0	0	17.4237	0.2655	42.1084	0.2627	0	0	0	0.1344	0	0	0	99.4508	0.451	0.0223	0.0038	0.025	0	0	0.7543	0.0243	0.6671	0.0107	0	0	0	0.0144	0	0	0	241	267	41	289	0	0	1035	209	425	65	0	0	0	148	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol28		80	03/11/2013	18:57:11	0	39.2082	0.0117	0.0464	0.0152	0	0	17.5369	0.2861	42.1887	0.2583	0	0	0	0.1407	0	0	0	99.6921	0.4519	0.022	0.0037	0.0254	0	0	0.7631	0.0247	0.6699	0.0106	0	0	0	0.0145	0	0	0	246	261	41	298	0	0	1046	203	425	65	0	0	0	148	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol28		81	03/11/2013	19:04:04	0	39.0489	0.0253	0.0462	0.0098	0	0	17.5275	0.2653	42.1511	0.2684	0	0	0	0.1463	0	0	0	99.4888	0.4502	0.0225	0.0038	0.0263	0	0	0.7643	0.0247	0.67	0.0109	0	0	0	0.0144	0	0	0	247	263	41	313	0	0	1008	215	435	65	0	0	0	145	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol29		82	03/11/2013	19:10:52	0	39.0758	0.0259	0.0412	0	0	0	17.6983	0.2749	41.9772	0.2779	0	0	0	0.134	0	0	0	99.5051	0.4504	0.0224	0.0037	0.0256	0	0	0.7689	0.0246	0.6668	0.0111	0	0	0	0.0144	0	0	0	245	262	41	311	0	0	1026	208	435	66	0	0	0	148	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol29		83	03/11/2013	19:17:45	0	39.0489	0.0219	0.0479	0.0155	0	0	18.1067	0.2646	42.168	0.2851	0	0	0	0.1379	0	0	0	100.0965	0.4502	0.0225	0.0037	0.0262	0	0	0.7851	0.0237	0.6701	0.011	0	0	0	0.0139	0	0	0	245	264	40	309	0	0	995	204	436	63	0	0	0	142	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol29		84	03/11/2013	19:24:36	0	39.1589	0.001	0.0409	0	0	0	17.6992	0.2629	41.9384	0.2827	0	0	0	0.1454	0	0	0	99.5295	0.4509	0.022	0.0036	0.0257	0	0	0.7641	0.0235	0.6645	0.011	0	0	0	0.0141	0	0	0	241	265	40	311	0	0	1003	201	416	63	0	0	0	142	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol30		85	03/11/2013	19:31:20	0	39.2108	0.0365	0.0479	0.0066	0	0	17.5115	0.2746	42.1766	0.2727	0	0	0	0.1486	0	0	0	99.6857	0.4515	0.0223	0.0038	0.0244	0	0	0.7575	0.0244	0.6681	0.0109	0	0	0	0.0146	0	0	0	241	258	41	291	0	0	1040	205	424	64	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol30		86	03/11/2013	19:38:06	0	39.1005	0.0149	0.0497	0.0116	0	0	17.8357	0.2703	42.1822	0.2645	0	0	0	0.1453	0	0	0	99.8747	0.4508	0.0227	0.0038	0.026	0	0	0.7757	0.0245	0.6704	0.0108	0	0	0	0.0145	0	0	0	249	269	41	308	0	0	1039	209	438	65	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol30		87	03/11/2013	19:44:55	0	39.2996	0.0007	0.0453	0	0	0	17.8503	0.2913	42.1574	0.2685	0	0	0	0.1422	0	0	0	100.0552	0.4525	0.0218	0.0038	0.0255	0	0	0.7706	0.0247	0.668	0.0109	0	0	0	0.0144	0	0	0	240	262	41	311	0	0	1060	200	431	65	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol31		88	03/11/2013	19:51:42	0	39.3858	0.0147	0.044	0.0071	0	0	17.1089	0.2769	42.283	0.2564	0	0	0	0.1539	0	0	0	99.5306	0.454	0.0228	0.0038	0.0255	0	0	0.7479	0.0245	0.6717	0.0106	0	0	0	0.0147	0	0	0	247	270	41	305	0	0	986	206	444	65	0	0	0	147	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol31		89	03/11/2013	19:58:30	0	39.1459	0.0261	0.0471	0.0199	0	0	17.4909	0.2724	42.3007	0.2522	0	0	0	0.1546	0	0	0	99.7098	0.4508	0.0218	0.0038	0.0244	0	0	0.7568	0.0241	0.6702	0.0104	0	0	0	0.0147	0	0	0	241	255	42	284	0	0	998	202	435	65	0	0	0	146	0	0	0
-1	CHRG10_5D	Snaefellsness	Snaefellsness	Hreggnasi	Hreggnasi	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	CHRG10_5D_ol31		90	03/11/2013	20:05:19	0	39.542	0.0229	0.0521	0	0	0	17.396	0.2812	42.1778	0.2604	0	0	0	0.1446	0	0	0	99.8771	0.4552	0.0215	0.0037	0.0251	0	0	0.7529	0.0242	0.6682	0.0105	0	0	0	0.0142	0	0	0	239	252	40	307	0	0	977	203	423	63	0	0	0	143	0	0	0
